Fighter 1,Fighter 1 KD,Fighter 1 Sig STR,Fighter 1 Sig Str Percent,Fighter 1 TD,Fighter 1 TD Percent,Fighter 1 Sub AttemptFighter 1 Rev,Fighter 1 Control,Fighter 1 Significant Head Strikes,Fighter 1 Significant Body Strikes,Fighter 1 Significant Leg Strikes,Fight 1 Significatn Distane Strikes,Fighter 1 Significant Clinch Strikes,Fighter 1 Significant Ground Strikes,Fighter 2,Fighter 2 KD,Fighter 2 Sig STR,Fighter 2 Sig Str Percent,Fighter 2 TD,Fighter 2 TD Percent,Fighter 2 Sub AttemptFighter 2 Rev,Fighter 2 Control,Fighter 2 Significant Head Strikes,Fighter 2 Significant Body Strikes,Fighter 2 Significant Leg Strikes,Fight 2 Significatn Distane Strikes,Fighter 2 Significant Clinch Strikes,Fighter 2 Significant Ground Strikes
JunYong Park,0,27 of 60,45%,52 of 96,0 of 0,---,0,2,2:58,21 of 54,3 of 3,3 of 3,11 of 25,0 of 0,16 of 35,Andre Muniz,0,14 of 30,14 of 30,46%,35 of 60,11 of 14,78%,0,1,9:34,10 of 25,3 of 4,1 of 1,13 of 29,0 of 0,1 of 1
Song Kenan,0,62 of 156,39%,88 of 188,0 of 1,0%,0,0,0:00,43 of 128,8 of 10,11 of 18,55 of 145,7 of 11,0 of 0,Kevin Jousset,0,134 of 235,134 of 235,57%,158 of 263,1 of 2,50%,0,0,1:26,78 of 171,15 of 20,41 of 44,121 of 219,13 of 16,0 of 0
HyunSung Park,2,50 of 124,40%,65 of 154,0 of 1,0%,0,0,3:21,33 of 101,11 of 15,6 of 8,36 of 88,6 of 14,8 of 22,Shannon Ross,0,47 of 115,47 of 115,40%,61 of 135,0 of 0,---,0,0,0:00,25 of 88,9 of 12,13 of 15,46 of 107,1 of 8,0 of 0
Steve Garcia,1,29 of 49,59%,41 of 66,0 of 0,---,1,0,0:46,26 of 45,2 of 3,1 of 1,4 of 10,3 of 8,22 of 31,Melquizael Costa,0,6 of 10,6 of 10,60%,20 of 25,2 of 10,20%,0,0,4:41,1 of 5,2 of 2,3 of 3,2 of 3,4 of 7,0 of 0
Luana Santos,0,53 of 104,50%,97 of 161,2 of 4,50%,0,0,7:44,20 of 61,22 of 29,11 of 14,50 of 95,3 of 9,0 of 0,Stephanie Egger,0,44 of 115,44 of 115,38%,112 of 193,1 of 1,100%,0,0,1:06,31 of 97,13 of 17,0 of 1,29 of 96,15 of 19,0 of 0
Tatsuro Taira,1,33 of 43,76%,44 of 60,0 of 0,---,0,0,3:36,30 of 40,1 of 1,2 of 2,7 of 8,0 of 1,26 of 34,Carlos Hernandez,0,2 of 4,2 of 4,50%,2 of 4,0 of 2,0%,0,0,0:53,2 of 4,0 of 0,0 of 0,2 of 4,0 of 0,0 of 0
Rayanne Amanda,0,57 of 130,43%,80 of 156,0 of 1,0%,0,0,0:14,41 of 104,11 of 17,5 of 9,45 of 117,11 of 12,1 of 1,Talita Alencar,0,36 of 157,36 of 157,22%,48 of 176,1 of 9,11%,0,0,2:44,21 of 125,12 of 25,3 of 7,21 of 133,8 of 12,7 of 12
Beneil Dariush,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,0 of 5,0 of 1,2 of 2,2 of 8,0 of 0,0 of 0,Arman Tsarukyan,1,8 of 15,8 of 15,53%,8 of 15,0 of 0,---,0,0,0:03,8 of 15,0 of 0,0 of 0,4 of 10,2 of 2,2 of 3
Jalin Turner,1,33 of 60,55%,33 of 60,0 of 0,---,0,0,0:12,26 of 48,2 of 4,5 of 8,18 of 41,0 of 0,15 of 19,Bobby Green,0,15 of 26,15 of 26,57%,15 of 26,0 of 0,---,0,0,0:02,5 of 14,3 of 4,7 of 8,14 of 24,1 of 2,0 of 0
Rob Font,0,46 of 94,48%,48 of 96,0 of 2,0%,0,0,0:22,39 of 85,5 of 6,2 of 3,44 of 92,2 of 2,0 of 0,Deiveson Figueiredo,0,45 of 74,45 of 74,60%,53 of 84,4 of 7,57%,0,0,4:02,35 of 64,7 of 7,3 of 3,33 of 60,6 of 7,6 of 7
Sean Brady,0,14 of 24,58%,97 of 130,5 of 5,100%,3,0,9:06,8 of 16,1 of 2,5 of 6,7 of 15,1 of 1,6 of 8,Kelvin Gastelum,0,18 of 32,18 of 32,56%,21 of 35,0 of 0,---,0,1,0:19,7 of 19,7 of 8,4 of 5,13 of 23,4 of 5,1 of 4
Clay Guida,0,43 of 134,32%,63 of 155,2 of 11,18%,0,0,4:23,19 of 103,14 of 20,10 of 11,36 of 127,7 of 7,0 of 0,Joaquim Silva,0,46 of 91,46 of 91,50%,85 of 141,2 of 3,66%,2,0,2:35,33 of 72,9 of 15,4 of 4,28 of 64,15 of 19,3 of 8
Punahele Soriano,0,31 of 73,42%,33 of 76,0 of 0,---,0,0,0:00,18 of 56,9 of 11,4 of 6,30 of 72,1 of 1,0 of 0,Dustin Stoltzfus,1,64 of 123,64 of 123,52%,78 of 140,4 of 7,57%,1,0,2:12,24 of 79,23 of 27,17 of 17,60 of 116,4 of 7,0 of 0
Miesha Tate,0,32 of 37,86%,127 of 152,4 of 5,80%,1,0,10:55,31 of 35,1 of 1,0 of 1,5 of 8,0 of 0,27 of 29,Julia Avila,0,3 of 11,3 of 11,27%,11 of 21,0 of 0,---,0,0,0:00,3 of 11,0 of 0,0 of 0,3 of 11,0 of 0,0 of 0
Zach Reese,0,4 of 5,80%,10 of 12,0 of 0,---,1,0,0:00,3 of 4,0 of 0,1 of 1,1 of 2,1 of 1,2 of 2,Cody Brundage,0,9 of 12,9 of 12,75%,12 of 16,1 of 1,100%,0,0,1:25,7 of 10,1 of 1,1 of 1,4 of 4,0 of 0,5 of 8
Drakkar Klose,0,2 of 2,100%,8 of 9,0 of 0,---,0,1,0:40,1 of 1,0 of 0,1 of 1,1 of 1,0 of 0,1 of 1,Joe Solecki,0,1 of 1,1 of 1,100%,9 of 13,1 of 2,50%,0,0,0:53,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0
Rodolfo Bellato,0,80 of 131,61%,99 of 160,1 of 4,25%,0,0,2:49,70 of 116,9 of 12,1 of 3,18 of 46,11 of 14,51 of 71,Ihor Potieria,1,73 of 127,73 of 127,57%,92 of 153,0 of 0,---,0,0,1:41,58 of 111,9 of 10,6 of 6,38 of 73,12 of 21,23 of 33
Wellington Turman,0,37 of 57,64%,46 of 73,1 of 1,100%,0,0,1:40,27 of 47,2 of 2,8 of 8,32 of 49,2 of 2,3 of 6,Jared Gooden,0,53 of 83,53 of 83,63%,62 of 95,1 of 1,100%,1,0,0:31,33 of 59,14 of 18,6 of 6,43 of 72,1 of 1,9 of 10
Veronica Hardy,0,43 of 101,42%,61 of 122,1 of 2,50%,0,0,1:34,29 of 86,11 of 11,3 of 4,30 of 81,13 of 20,0 of 0,Jamey-Lyn Horth,0,43 of 87,43 of 87,49%,74 of 125,1 of 3,33%,0,0,3:59,16 of 49,20 of 26,7 of 12,23 of 59,20 of 28,0 of 0
Brendan Allen,0,32 of 43,74%,52 of 64,2 of 2,100%,2,0,7:58,26 of 37,3 of 3,3 of 3,12 of 17,1 of 2,19 of 24,Paul Craig,0,6 of 14,6 of 14,42%,13 of 21,0 of 2,0%,1,0,0:34,3 of 10,1 of 1,2 of 3,6 of 13,0 of 0,0 of 1
Michael Morales,0,84 of 208,40%,84 of 208,0 of 1,0%,0,0,0:07,45 of 157,12 of 17,27 of 34,80 of 197,4 of 11,0 of 0,Jake Matthews,0,57 of 149,57 of 149,38%,57 of 149,0 of 1,0%,0,0,0:03,33 of 109,17 of 24,7 of 16,54 of 146,3 of 3,0 of 0
Chase Hooper,0,1 of 3,33%,13 of 18,0 of 0,---,1,0,0:57,1 of 3,0 of 0,0 of 0,0 of 2,0 of 0,1 of 1,Jordan Leavitt,0,3 of 4,3 of 4,75%,5 of 10,0 of 2,0%,0,1,0:59,2 of 3,1 of 1,0 of 0,0 of 0,1 of 1,2 of 3
Payton Talbott,0,28 of 53,52%,58 of 90,0 of 0,---,1,0,3:25,22 of 46,4 of 5,2 of 2,12 of 27,0 of 0,16 of 26,Nick Aguirre,0,5 of 12,5 of 12,41%,18 of 29,2 of 10,20%,0,0,5:46,4 of 11,1 of 1,0 of 0,5 of 9,0 of 3,0 of 0
Luana Pinheiro,0,55 of 116,47%,56 of 120,1 of 6,16%,0,0,1:11,36 of 86,11 of 18,8 of 12,51 of 109,4 of 6,0 of 1,Amanda Ribas,1,87 of 224,87 of 224,38%,96 of 234,0 of 1,0%,0,0,0:30,57 of 158,8 of 29,22 of 37,81 of 212,3 of 6,3 of 6
Uros Medic,0,14 of 27,51%,17 of 32,0 of 0,---,0,0,0:02,10 of 20,4 of 7,0 of 0,5 of 14,8 of 12,1 of 1,Myktybek Orolbai,0,8 of 20,8 of 20,40%,16 of 31,7 of 10,70%,1,0,7:26,6 of 16,0 of 0,2 of 4,3 of 8,1 of 1,4 of 11
Jonathan Pearce,0,14 of 16,87%,81 of 96,1 of 4,25%,0,1,6:15,6 of 6,2 of 4,6 of 6,3 of 4,7 of 8,4 of 4,Joanderson Brito,0,8 of 20,8 of 20,40%,33 of 47,1 of 1,100%,1,0,1:58,4 of 15,3 of 4,1 of 1,4 of 12,2 of 3,2 of 5
Chad Anheliger,0,26 of 71,36%,47 of 103,4 of 8,50%,0,1,6:18,14 of 49,6 of 13,6 of 9,19 of 54,4 of 6,3 of 11,Jose Johnson,0,63 of 108,63 of 108,58%,141 of 198,1 of 2,50%,1,2,4:20,42 of 78,15 of 18,6 of 12,25 of 53,10 of 17,28 of 38
Christian Leroy Duncan,1,65 of 87,74%,90 of 123,0 of 2,0%,0,0,4:51,44 of 65,8 of 9,13 of 13,46 of 65,16 of 17,3 of 5,Denis Tiuliulin,0,30 of 71,30 of 71,42%,37 of 81,0 of 0,---,0,0,0:00,19 of 57,6 of 8,5 of 6,26 of 66,4 of 5,0 of 0
Mick Parkin,0,39 of 98,39%,69 of 139,3 of 10,30%,0,1,6:23,33 of 91,2 of 3,4 of 4,34 of 92,3 of 3,2 of 3,Caio Machado,0,76 of 132,76 of 132,57%,103 of 164,0 of 1,0%,0,0,0:20,41 of 95,24 of 26,11 of 11,68 of 121,6 of 9,2 of 2
Jeka Saragih,1,4 of 9,44%,4 of 9,1 of 1,100%,0,0,0:05,3 of 6,1 of 2,0 of 1,2 of 6,0 of 0,2 of 3,Lucas Alexander,0,11 of 16,11 of 16,68%,11 of 16,0 of 1,0%,0,0,0:00,6 of 10,2 of 3,3 of 3,11 of 16,0 of 0,0 of 0
Lucie Pudilova,0,20 of 42,47%,41 of 67,0 of 0,---,1,0,4:09,13 of 31,7 of 9,0 of 2,5 of 25,9 of 10,6 of 7,Ailin Perez,0,42 of 74,42 of 74,56%,123 of 180,2 of 8,25%,0,0,8:36,31 of 57,5 of 7,6 of 10,12 of 27,3 of 6,27 of 41
Jiri Prochazka,0,30 of 53,56%,44 of 70,1 of 3,33%,0,0,2:45,18 of 37,7 of 10,5 of 6,26 of 49,2 of 2,2 of 2,Alex Pereira,1,38 of 61,38 of 61,62%,49 of 72,0 of 0,---,1,0,0:08,21 of 38,5 of 8,12 of 15,22 of 43,4 of 4,12 of 14
Sergei Pavlovich,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0,Tom Aspinall,1,10 of 14,10 of 14,71%,10 of 14,0 of 0,---,0,0,0:02,7 of 10,0 of 1,3 of 3,7 of 11,0 of 0,3 of 3
Jessica Andrade,4,53 of 107,49%,53 of 107,0 of 0,---,0,0,0:13,27 of 76,7 of 9,19 of 22,43 of 90,6 of 12,4 of 5,Mackenzie Dern,0,49 of 114,49 of 114,42%,50 of 115,0 of 4,0%,0,0,0:00,38 of 100,6 of 9,5 of 5,47 of 109,2 of 5,0 of 0
Matt Frevola,0,5 of 9,55%,7 of 12,2 of 2,100%,0,0,0:25,2 of 6,3 of 3,0 of 0,4 of 8,1 of 1,0 of 0,Benoit Saint Denis,1,6 of 11,6 of 11,54%,10 of 15,0 of 0,---,0,1,0:19,3 of 7,1 of 2,2 of 2,4 of 9,0 of 0,2 of 2
Diego Lopes,1,13 of 18,72%,13 of 18,0 of 1,0%,0,0,0:02,11 of 15,2 of 2,0 of 1,4 of 8,3 of 3,6 of 7,Pat Sabatini,0,7 of 12,7 of 12,58%,10 of 16,0 of 2,0%,0,0,0:00,3 of 7,3 of 4,1 of 1,5 of 10,1 of 1,1 of 1
Steve Erceg,0,74 of 125,59%,104 of 162,1 of 8,12%,1,1,6:29,41 of 87,25 of 30,8 of 8,43 of 91,26 of 28,5 of 6,Alessandro Costa,0,54 of 97,54 of 97,55%,85 of 129,1 of 6,16%,0,0,1:14,31 of 70,14 of 17,9 of 10,35 of 76,19 of 21,0 of 0
Tabatha Ricci,0,84 of 224,37%,91 of 232,0 of 6,0%,0,0,1:22,68 of 197,8 of 11,8 of 16,78 of 218,4 of 4,2 of 2,Loopy Godinez,0,98 of 221,98 of 221,44%,101 of 225,0 of 1,0%,0,0,0:03,81 of 200,15 of 19,2 of 2,85 of 207,11 of 12,2 of 2
Mateusz Rebecki,0,10 of 16,62%,28 of 38,2 of 2,100%,1,0,2:14,7 of 11,0 of 1,3 of 4,3 of 9,0 of 0,7 of 7,Roosevelt Roberts,0,2 of 7,2 of 7,28%,6 of 12,0 of 0,---,0,1,0:13,1 of 5,0 of 1,1 of 1,2 of 7,0 of 0,0 of 0
Nazim Sadykhov,1,91 of 207,43%,109 of 228,4 of 7,57%,0,0,3:32,65 of 172,19 of 26,7 of 9,66 of 175,5 of 8,20 of 24,Viacheslav Borshchev,0,143 of 241,143 of 241,59%,144 of 242,0 of 0,---,0,0,0:10,87 of 178,30 of 34,26 of 29,141 of 239,2 of 2,0 of 0
Jared Gordon,1,36 of 66,54%,54 of 87,0 of 0,---,0,0,0:19,27 of 57,5 of 5,4 of 4,22 of 51,10 of 11,4 of 4,Mark Madsen,0,35 of 57,35 of 57,61%,46 of 69,0 of 0,---,0,0,1:04,23 of 44,12 of 13,0 of 0,16 of 37,19 of 20,0 of 0
John Castaneda,0,111 of 179,62%,119 of 187,3 of 8,37%,0,0,2:18,47 of 103,30 of 39,34 of 37,109 of 176,2 of 3,0 of 0,Kyung Ho Kang,0,88 of 202,88 of 202,43%,88 of 203,0 of 0,---,0,0,0:00,59 of 170,17 of 19,12 of 13,82 of 194,6 of 8,0 of 0
Joshua Van,0,156 of 300,52%,165 of 311,2 of 4,50%,0,0,1:03,92 of 227,49 of 57,15 of 16,153 of 295,3 of 5,0 of 0,Kevin Borjas,0,75 of 197,75 of 197,38%,78 of 200,0 of 3,0%,0,1,0:21,54 of 170,9 of 12,12 of 15,73 of 193,1 of 2,1 of 2
Jailton Almeida,0,38 of 56,67%,120 of 153,6 of 15,40%,4,1,21:10,32 of 48,5 of 5,1 of 3,5 of 7,3 of 8,30 of 41,Derrick Lewis,0,20 of 39,20 of 39,51%,28 of 54,0 of 2,0%,0,0,0:57,17 of 33,3 of 6,0 of 0,2 of 10,1 of 1,17 of 28
Gabriel Bonfim,0,39 of 91,42%,47 of 103,3 of 5,60%,1,0,4:19,27 of 77,3 of 4,9 of 10,32 of 71,3 of 9,4 of 11,Nicolas Dalby,1,53 of 113,53 of 113,46%,64 of 128,0 of 1,0%,0,0,1:27,41 of 96,7 of 11,5 of 6,25 of 76,25 of 33,3 of 4
Rodrigo Nascimento,0,70 of 154,45%,91 of 180,0 of 3,0%,0,0,2:21,51 of 132,9 of 11,10 of 11,58 of 134,12 of 20,0 of 0,Don'Tale Mayes,0,79 of 159,79 of 159,49%,105 of 190,0 of 1,0%,0,0,0:39,39 of 103,30 of 44,10 of 12,55 of 128,24 of 31,0 of 0
Caio Borralho,1,51 of 103,49%,70 of 126,0 of 1,0%,0,0,2:17,33 of 73,11 of 15,7 of 15,50 of 102,0 of 0,1 of 1,Abus Magomedov,0,38 of 107,38 of 107,35%,39 of 110,0 of 0,---,0,0,0:00,19 of 74,14 of 24,5 of 9,38 of 107,0 of 0,0 of 0
Elves Brener,1,16 of 33,48%,16 of 33,0 of 0,---,0,0,0:03,6 of 20,2 of 3,8 of 10,16 of 33,0 of 0,0 of 0,Kaynan Kruschewsky,0,8 of 31,8 of 31,25%,8 of 31,0 of 0,---,0,0,0:00,6 of 25,2 of 6,0 of 0,8 of 31,0 of 0,0 of 0
Rinat Fakhretdinov,1,87 of 186,46%,109 of 216,1 of 9,11%,0,1,4:25,50 of 144,11 of 16,26 of 26,65 of 156,7 of 8,15 of 22,Elizeu Zaleski dos Santos,0,75 of 152,75 of 152,49%,115 of 211,0 of 1,0%,1,0,1:24,47 of 113,17 of 26,11 of 13,57 of 129,2 of 3,16 of 20
Vitor Petrino,1,8 of 26,30%,14 of 34,1 of 2,50%,0,0,2:18,6 of 23,2 of 3,0 of 0,7 of 21,0 of 0,1 of 5,Modestas Bukauskas,0,9 of 19,9 of 19,47%,12 of 23,0 of 0,---,0,0,0:00,5 of 14,0 of 0,4 of 5,9 of 19,0 of 0,0 of 0
Angela Hill,0,76 of 120,63%,96 of 153,5 of 9,55%,0,1,8:03,37 of 76,37 of 42,2 of 2,40 of 68,33 of 44,3 of 8,Denise Gomes,0,62 of 133,62 of 133,46%,111 of 203,1 of 3,33%,0,1,1:03,29 of 91,25 of 33,8 of 9,34 of 97,27 of 35,1 of 1
Eduarda Moura,0,57 of 77,74%,102 of 139,3 of 3,100%,0,0,5:57,55 of 75,2 of 2,0 of 0,5 of 12,1 of 1,51 of 64,Montserrat Conejo Ruiz,0,5 of 22,5 of 22,22%,9 of 29,0 of 0,---,0,0,0:02,0 of 15,0 of 2,5 of 5,5 of 22,0 of 0,0 of 0
Kaue Fernandes,0,23 of 42,54%,67 of 92,1 of 1,100%,0,0,1:27,6 of 20,8 of 13,9 of 9,21 of 38,2 of 4,0 of 0,Marc Diakiese,0,13 of 32,13 of 32,40%,65 of 92,3 of 8,37%,0,1,8:38,11 of 26,2 of 5,0 of 1,7 of 18,2 of 4,4 of 10
Islam Makhachev,1,24 of 29,82%,39 of 46,0 of 1,0%,0,0,0:19,13 of 16,9 of 11,2 of 2,7 of 11,8 of 9,9 of 9,Alexander Volkanovski,0,4 of 6,4 of 6,66%,11 of 18,0 of 0,---,0,0,0:49,0 of 1,1 of 1,3 of 4,3 of 5,1 of 1,0 of 0
Kamaru Usman,0,36 of 66,54%,58 of 92,0 of 1,0%,0,0,0:04,27 of 52,6 of 10,3 of 4,33 of 63,1 of 1,2 of 2,Khamzat Chimaev,0,38 of 70,38 of 70,54%,107 of 143,4 of 12,33%,1,0,7:16,27 of 53,3 of 9,8 of 8,22 of 53,0 of 0,16 of 17
Magomed Ankalaev,0,13 of 19,68%,16 of 23,1 of 1,100%,0,0,1:06,7 of 13,3 of 3,3 of 3,7 of 11,1 of 1,5 of 7,Johnny Walker,0,14 of 27,14 of 27,51%,17 of 30,0 of 0,---,0,0,0:00,4 of 15,1 of 2,9 of 10,14 of 27,0 of 0,0 of 0
Ikram Aliskerov,1,26 of 36,72%,26 of 36,0 of 0,---,0,0,0:00,20 of 29,6 of 6,0 of 1,26 of 36,0 of 0,0 of 0,Warlley Alves,0,12 of 16,12 of 16,75%,12 of 16,0 of 0,---,0,0,0:00,3 of 6,1 of 1,8 of 9,12 of 16,0 of 0,0 of 0
Said Nurmagomedov,0,5 of 11,45%,5 of 11,0 of 0,---,1,0,0:03,2 of 7,2 of 2,1 of 2,5 of 11,0 of 0,0 of 0,Muin Gafurov,0,1 of 3,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:07,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0
Tim Elliott,0,30 of 43,69%,71 of 87,1 of 1,100%,2,0,2:23,19 of 30,10 of 12,1 of 1,14 of 27,8 of 8,8 of 8,Muhammad Mokaev,0,14 of 33,14 of 33,42%,118 of 146,3 of 6,50%,1,0,8:24,8 of 21,3 of 8,3 of 4,10 of 29,1 of 1,3 of 3
Mohammad Yahya,0,43 of 92,46%,47 of 96,1 of 1,100%,1,0,0:24,28 of 70,14 of 21,1 of 1,41 of 90,2 of 2,0 of 0,Trevor Peek,0,61 of 97,61 of 97,62%,83 of 123,4 of 7,57%,0,0,5:10,32 of 61,16 of 23,13 of 13,50 of 83,6 of 9,5 of 5
Javid Basharat,0,30 of 43,69%,33 of 46,1 of 4,25%,0,0,0:29,8 of 21,8 of 8,14 of 14,26 of 39,4 of 4,0 of 0,Victor Henry,0,25 of 36,25 of 36,69%,30 of 41,0 of 1,0%,0,0,0:14,3 of 10,6 of 6,16 of 20,23 of 34,2 of 2,0 of 0
Abu Azaitar,0,41 of 106,38%,87 of 153,2 of 4,50%,0,0,0:32,21 of 78,13 of 18,7 of 10,31 of 90,3 of 6,7 of 10,Sedriques Dumas,0,34 of 79,34 of 79,43%,72 of 117,1 of 2,50%,0,0,4:10,11 of 45,5 of 11,18 of 23,31 of 76,0 of 0,3 of 3
Mike Breeden,1,92 of 177,51%,94 of 181,0 of 1,0%,0,0,0:01,75 of 157,11 of 13,6 of 7,89 of 174,2 of 2,1 of 1,Anshul Jubli,0,103 of 194,103 of 194,53%,104 of 195,0 of 5,0%,0,0,0:05,63 of 145,27 of 36,13 of 13,97 of 181,6 of 13,0 of 0
Nathaniel Wood,0,50 of 72,69%,70 of 94,2 of 7,28%,0,0,2:44,37 of 57,6 of 7,7 of 8,36 of 56,5 of 6,9 of 10,Muhammad Naimov,0,48 of 81,48 of 81,59%,100 of 140,4 of 9,44%,0,1,6:42,31 of 60,10 of 13,7 of 8,24 of 48,11 of 14,13 of 19
Viktoriia Dudakova,1,74 of 146,50%,109 of 183,0 of 3,0%,0,0,0:18,47 of 115,26 of 30,1 of 1,60 of 131,14 of 15,0 of 0,Jinh Yu Frey,0,47 of 101,47 of 101,46%,65 of 121,1 of 3,33%,0,0,4:40,31 of 80,8 of 13,8 of 8,37 of 89,3 of 4,7 of 8
Sodiq Yusuff,1,178 of 351,50%,206 of 397,1 of 2,50%,0,0,3:56,126 of 284,14 of 20,38 of 47,148 of 311,15 of 18,15 of 22,Edson Barboza,1,164 of 324,164 of 324,50%,178 of 347,3 of 4,75%,0,0,3:04,71 of 204,89 of 112,4 of 8,134 of 290,25 of 27,5 of 7
Jennifer Maia,0,41 of 101,40%,60 of 126,2 of 4,50%,0,0,1:25,29 of 87,2 of 4,10 of 10,31 of 88,10 of 13,0 of 0,Viviane Araujo,0,24 of 46,24 of 46,52%,64 of 100,2 of 6,33%,1,0,7:03,15 of 36,4 of 5,5 of 5,22 of 43,1 of 2,1 of 1
Jonathan Martinez,2,36 of 58,62%,36 of 60,0 of 0,---,0,0,0:19,7 of 15,0 of 2,29 of 41,36 of 58,0 of 0,0 of 0,Adrian Yanez,0,20 of 72,20 of 72,27%,20 of 73,0 of 0,---,0,0,0:10,9 of 59,10 of 12,1 of 1,17 of 66,3 of 6,0 of 0
Andre Petroski,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,Michel Pereira,1,6 of 18,6 of 18,33%,6 of 18,0 of 0,---,0,0,0:04,5 of 17,1 of 1,0 of 0,2 of 6,0 of 0,4 of 12
Christian Rodriguez,0,83 of 161,51%,92 of 173,3 of 6,50%,2,1,3:12,64 of 141,18 of 19,1 of 1,63 of 131,13 of 21,7 of 9,Cameron Saaiman,0,73 of 175,73 of 175,41%,87 of 192,0 of 5,0%,1,0,1:26,38 of 121,14 of 21,21 of 33,65 of 160,8 of 15,0 of 0
Darren Elkins,0,11 of 33,33%,95 of 146,5 of 8,62%,2,1,8:09,8 of 29,3 of 3,0 of 1,11 of 32,0 of 1,0 of 0,TJ Brown,0,15 of 50,15 of 50,30%,45 of 86,2 of 2,100%,0,1,1:29,11 of 45,1 of 2,3 of 3,15 of 49,0 of 0,0 of 1
Tainara Lisboa,0,18 of 35,51%,77 of 106,3 of 8,37%,0,0,6:55,9 of 24,8 of 9,1 of 2,7 of 20,11 of 12,0 of 3,Ravena Oliveira,0,15 of 31,15 of 31,48%,61 of 87,2 of 3,66%,0,0,5:22,10 of 23,3 of 6,2 of 2,13 of 28,2 of 3,0 of 0
Terrance McKinney,1,14 of 21,66%,14 of 21,0 of 0,---,0,0,0:15,14 of 21,0 of 0,0 of 0,0 of 1,1 of 1,13 of 19,Brendon Marotte,0,1 of 1,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
Irina Alekseeva,1,48 of 108,44%,60 of 126,1 of 4,25%,0,0,0:50,23 of 72,2 of 7,23 of 29,44 of 99,2 of 4,2 of 5,Melissa Dixon,0,52 of 95,52 of 95,54%,87 of 148,0 of 1,0%,0,0,8:15,47 of 89,5 of 6,0 of 0,42 of 76,1 of 1,9 of 18
Chris Gutierrez,0,110 of 197,55%,115 of 203,0 of 0,---,0,0,0:08,44 of 96,10 of 20,56 of 81,110 of 195,0 of 2,0 of 0,Alatengheili,0,38 of 133,38 of 133,28%,39 of 134,2 of 4,50%,0,0,0:51,25 of 108,10 of 21,3 of 4,38 of 130,0 of 2,0 of 1
Ashley Yoder,0,102 of 269,37%,105 of 276,0 of 3,0%,0,0,0:09,59 of 216,32 of 40,11 of 13,93 of 259,9 of 10,0 of 0,Emily Ducote,0,117 of 210,117 of 210,55%,119 of 213,1 of 1,100%,0,0,0:03,69 of 145,29 of 40,19 of 25,117 of 209,0 of 1,0 of 0
Grant Dawson,0,0 of 6,0%,0 of 6,0 of 0,---,0,0,0:00,0 of 6,0 of 0,0 of 0,0 of 6,0 of 0,0 of 0,Bobby Green,1,7 of 11,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:05,7 of 10,0 of 0,0 of 1,1 of 4,0 of 0,6 of 7
Joe Pyfer,0,26 of 62,41%,26 of 63,3 of 4,75%,2,0,1:07,15 of 47,9 of 12,2 of 3,24 of 60,2 of 2,0 of 0,Abdul Razak Alhassan,0,11 of 28,11 of 28,39%,11 of 28,0 of 0,---,1,0,0:08,4 of 15,2 of 3,5 of 10,11 of 27,0 of 1,0 of 0
Alex Morono,0,40 of 141,28%,54 of 161,1 of 2,50%,0,0,0:13,29 of 122,10 of 17,1 of 2,37 of 133,3 of 8,0 of 0,Joaquin Buckley,0,68 of 176,68 of 176,38%,77 of 186,2 of 4,50%,0,0,2:21,41 of 134,24 of 36,3 of 6,55 of 141,2 of 9,11 of 26
Drew Dober,1,30 of 53,56%,30 of 53,0 of 0,---,0,0,0:31,19 of 40,7 of 9,4 of 4,20 of 38,2 of 3,8 of 12,Ricky Glenn,0,5 of 22,5 of 22,22%,5 of 22,0 of 1,0%,0,0,0:00,2 of 15,3 of 7,0 of 0,5 of 22,0 of 0,0 of 0
Alexander Hernandez,0,75 of 156,48%,76 of 157,0 of 1,0%,0,0,0:35,25 of 80,45 of 66,5 of 10,75 of 154,0 of 2,0 of 0,Bill Algeo,1,110 of 244,110 of 244,45%,119 of 257,1 of 1,100%,0,0,0:07,46 of 156,33 of 50,31 of 38,108 of 241,2 of 3,0 of 0
Karolina Kowalkiewicz,0,141 of 267,52%,155 of 283,1 of 6,16%,0,1,2:15,94 of 203,42 of 58,5 of 6,123 of 244,17 of 21,1 of 2,Diana Belbita,0,99 of 261,99 of 261,37%,108 of 270,2 of 2,100%,0,1,0:53,57 of 199,33 of 50,9 of 12,85 of 241,13 of 18,1 of 2
